reading_time,reading_weekday,reading_hour,reading_minute,location_id,location_name,facility_name,count,capacity,pct_full,is_closed,observed_at,observed_lag_min
2026-08-26T13:37:26.853,Wed,13,37,7293,Fitness Pavilion,Operations,22,70,31.4,false,2026-08-26T14:13:34,36.1
2026-08-26T13:37:27.477,Wed,13,37,5981,Fitness Loft,Operations,13,55,23.6,false,2026-08-26T14:13:34,36.1
2026-08-26T12:59:11.94,Wed,12,59,5979,Feature Gym,Operations,6,50,12.0,false,2026-08-26T14:13:34,74.4
2026-08-26T13:37:28.213,Wed,13,37,5960,B&G Gym 1-3,Operations,23,100,23.0,false,2026-08-26T14:13:34,36.1
2026-08-26T13:37:28.917,Wed,13,37,5961,B&G Gym 4-6,Operations,1,100,1.0,false,2026-08-26T14:13:34,36.1
2026-08-26T13:37:29.68,Wed,13,37,5993,Scifres,Operations,21,80,26.2,false,2026-08-26T14:13:34,36.1
2026-08-26T13:37:30.32,Wed,13,37,7459,MP2,Operations,0,100,0.0,false,2026-08-26T14:13:34,36.1
2026-08-26T05:48:26.45,Wed,5,48,5972,Climbing Wall,Operations,0,18,0.0,true,2026-08-26T14:13:34,505.1
2026-08-26T13:37:31.087,Wed,13,37,5969,Bouldering Wall,Operations,9,26,34.6,false,2026-08-26T14:13:34,36.1
2026-08-26T13:37:31.727,Wed,13,37,11623,Kilter Board Wall,Operations,0,20,0.0,false,2026-08-26T14:13:34,36.1
2026-08-26T13:37:32.417,Wed,13,37,11620,East Fitness,Operations,15,208,7.2,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:33.057,Wed,13,37,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:33.697,Wed,13,37,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:34.447,Wed,13,37,11610,Climbing Cave,Operations,0,15,0.0,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:35.183,Wed,13,37,6142,Combative Arts Room,Operations,1,11,9.1,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:35.837,Wed,13,37,6131,MP3,Operations,2,20,10.0,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:36.467,Wed,13,37,6132,MP4,Operations,0,26,0.0,false,2026-08-26T14:13:34,36.0
2026-08-26T09:35:43.91,Wed,9,35,11622,Cycling Studio,Operations,0,60,0.0,true,2026-08-26T14:13:34,277.8
2026-08-26T05:48:33.533,Wed,5,48,11621,APGL,Operations,0,30,0.0,true,2026-08-26T14:13:34,505.0
2026-08-26T13:37:37.213,Wed,13,37,7290,Colby Fitness,Operations,61,380,16.1,false,2026-08-26T14:13:34,36.0
2026-08-26T13:37:37.853,Wed,13,37,5985,Lower Gym,Operations,52,282,18.4,false,2026-08-26T14:13:34,35.9
2026-08-25T21:03:16.103,Tue,21,3,5994,TREC,Operations,0,300,0.0,true,2026-08-26T14:13:34,1030.3
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-26T14:13:34,198314.9
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-26T14:13:34,11606.9
2026-08-26T16:09:57.983,Wed,16,9,5978,Faculty/Staff Workout Area,Operations,4,25,16.0,false,2026-08-26T16:31:54,21.9
2026-08-26T16:09:58.903,Wed,16,9,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-08-26T16:31:54,21.9
2026-08-26T16:09:59.917,Wed,16,9,5996,Upper Gym,Operations,10,100,10.0,false,2026-08-26T16:31:54,21.9
2026-08-26T16:10:00.793,Wed,16,10,7451,MP6,Operations,27,45,60.0,false,2026-08-26T16:31:54,21.9
2026-08-26T16:10:01.64,Wed,16,10,7452,MP7,Operations,20,45,44.4,false,2026-08-26T16:31:54,21.9
2026-08-26T16:10:02.37,Wed,16,10,5995,Upper Fitness,Operations,23,46,50.0,false,2026-08-26T16:31:54,21.9
2026-08-26T16:10:03.137,Wed,16,10,6130,MAC Court,Operations,17,100,17.0,false,2026-08-26T16:31:54,21.9
2026-08-26T16:10:03.857,Wed,16,10,6157,East Mezzanine (3rd Floor),Operations,4,15,26.7,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:04.48,Wed,16,10,5984,Atrium Track (3rd Floor),Operations,3,50,6.0,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:05.167,Wed,16,10,6158,West Mezzanine (3rd Floor),Operations,9,25,36.0,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:05.81,Wed,16,10,5988,Mindfulness Room,Operations,2,20,10.0,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:06.497,Wed,16,10,10219,Racquetball Courts 9-16,Operations,8,80,10.0,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:07.237,Wed,16,10,6143,MP5,Operations,1,106,0.9,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:07.997,Wed,16,10,7293,Fitness Pavilion,Operations,41,70,58.6,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:08.84,Wed,16,10,5981,Fitness Loft,Operations,28,55,50.9,false,2026-08-26T16:31:54,21.8
2026-08-26T16:10:09.7,Wed,16,10,5979,Feature Gym,Operations,3,50,6.0,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:10.513,Wed,16,10,5960,B&G Gym 1-3,Operations,30,100,30.0,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:11.153,Wed,16,10,5961,B&G Gym 4-6,Operations,35,100,35.0,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:11.887,Wed,16,10,5993,Scifres,Operations,35,80,43.8,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:13.12,Wed,16,10,7459,MP2,Operations,1,100,1.0,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:13.887,Wed,16,10,5972,Climbing Wall,Operations,1,18,5.6,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:14.667,Wed,16,10,5969,Bouldering Wall,Operations,17,26,65.4,false,2026-08-26T16:31:54,21.7
2026-08-26T16:10:15.547,Wed,16,10,11623,Kilter Board Wall,Operations,4,20,20.0,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:16.42,Wed,16,10,11620,East Fitness,Operations,25,208,12.0,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:17.157,Wed,16,10,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:17.997,Wed,16,10,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:18.857,Wed,16,10,11610,Climbing Cave,Operations,1,15,6.7,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:19.747,Wed,16,10,6142,Combative Arts Room,Operations,0,11,0.0,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:20.37,Wed,16,10,6131,MP3,Operations,0,20,0.0,false,2026-08-26T16:31:54,21.6
2026-08-26T16:10:21.077,Wed,16,10,6132,MP4,Operations,1,26,3.8,false,2026-08-26T16:31:54,21.6
2026-08-26T09:35:43.91,Wed,9,35,11622,Cycling Studio,Operations,0,60,0.0,true,2026-08-26T16:31:54,416.2
2026-08-26T16:10:21.683,Wed,16,10,11621,APGL,Operations,0,30,0.0,false,2026-08-26T16:31:54,21.5
2026-08-26T16:10:22.323,Wed,16,10,7290,Colby Fitness,Operations,135,380,35.5,false,2026-08-26T16:31:54,21.5
2026-08-26T16:10:23.137,Wed,16,10,5985,Lower Gym,Operations,107,282,37.9,false,2026-08-26T16:31:54,21.5
2026-08-25T21:03:16.103,Tue,21,3,5994,TREC,Operations,0,300,0.0,true,2026-08-26T16:31:54,1168.6
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-26T16:31:54,198453.2
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-26T16:31:54,11745.2
2026-08-26T19:21:56.42,Wed,19,21,5978,Faculty/Staff Workout Area,Operations,3,25,12.0,false,2026-08-26T20:26:11,64.3
2026-08-26T19:21:57.233,Wed,19,21,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-08-26T20:26:11,64.2
2026-08-26T19:21:57.95,Wed,19,21,5996,Upper Gym,Operations,39,100,39.0,false,2026-08-26T20:26:11,64.2
2026-08-26T19:21:58.67,Wed,19,21,7451,MP6,Operations,20,45,44.4,false,2026-08-26T20:26:11,64.2
2026-08-26T19:21:59.64,Wed,19,21,7452,MP7,Operations,22,45,48.9,false,2026-08-26T20:26:11,64.2
2026-08-26T19:22:00.31,Wed,19,22,5995,Upper Fitness,Operations,19,46,41.3,false,2026-08-26T20:26:11,64.2
2026-08-26T19:22:00.997,Wed,19,22,6130,MAC Court,Operations,50,100,50.0,false,2026-08-26T20:26:11,64.2
2026-08-26T19:22:01.763,Wed,19,22,6157,East Mezzanine (3rd Floor),Operations,7,15,46.7,false,2026-08-26T20:26:11,64.2
2026-08-26T19:22:02.593,Wed,19,22,5984,Atrium Track (3rd Floor),Operations,2,50,4.0,false,2026-08-26T20:26:11,64.2
2026-08-26T19:22:03.31,Wed,19,22,6158,West Mezzanine (3rd Floor),Operations,2,25,8.0,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:04.03,Wed,19,22,5988,Mindfulness Room,Operations,2,20,10.0,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:04.7,Wed,19,22,10219,Racquetball Courts 9-16,Operations,17,80,21.2,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:05.403,Wed,19,22,6143,MP5,Operations,5,106,4.7,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:06.093,Wed,19,22,7293,Fitness Pavilion,Operations,29,70,41.4,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:06.793,Wed,19,22,5981,Fitness Loft,Operations,24,55,43.6,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:07.513,Wed,19,22,5979,Feature Gym,Operations,12,50,24.0,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:08.2,Wed,19,22,5960,B&G Gym 1-3,Operations,44,100,44.0,false,2026-08-26T20:26:11,64.1
2026-08-26T19:22:08.873,Wed,19,22,5961,B&G Gym 4-6,Operations,48,100,48.0,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:09.56,Wed,19,22,5993,Scifres,Operations,31,80,38.8,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:10.937,Wed,19,22,7459,MP2,Operations,0,100,0.0,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:11.763,Wed,19,22,5972,Climbing Wall,Operations,10,18,55.6,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:12.47,Wed,19,22,5969,Bouldering Wall,Operations,32,26,123.1,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:13.203,Wed,19,22,11623,Kilter Board Wall,Operations,1,20,5.0,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:13.967,Wed,19,22,11620,East Fitness,Operations,27,208,13.0,false,2026-08-26T20:26:11,64.0
2026-08-26T19:22:14.7,Wed,19,22,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:15.42,Wed,19,22,5991,Racquetball Courts 2-3,Operations,1,20,5.0,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:16.153,Wed,19,22,11610,Climbing Cave,Operations,0,15,0.0,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:16.873,Wed,19,22,6142,Combative Arts Room,Operations,2,11,18.2,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:17.593,Wed,19,22,6131,MP3,Operations,13,20,65.0,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:18.297,Wed,19,22,6132,MP4,Operations,5,26,19.2,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:19.013,Wed,19,22,11622,Cycling Studio,Operations,22,60,36.7,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:19.733,Wed,19,22,11621,APGL,Operations,4,30,13.3,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:20.483,Wed,19,22,7290,Colby Fitness,Operations,142,380,37.4,false,2026-08-26T20:26:11,63.9
2026-08-26T19:22:21.17,Wed,19,22,5985,Lower Gym,Operations,94,282,33.3,false,2026-08-26T20:26:11,63.8
2026-08-26T19:40:55.923,Wed,19,40,5994,TREC,Operations,34,300,11.3,false,2026-08-26T20:26:11,45.3
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-26T20:26:11,198687.5
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-26T20:26:11,11979.5
2026-08-27T05:53:45.357,Thu,5,53,5978,Faculty/Staff Workout Area,Operations,0,25,0.0,false,2026-08-27T06:07:39,13.9
2026-08-27T05:53:46.23,Thu,5,53,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-08-27T06:07:39,13.9
2026-08-27T05:53:47.323,Thu,5,53,5996,Upper Gym,Operations,0,100,0.0,false,2026-08-27T06:07:39,13.9
2026-08-27T05:53:48.107,Thu,5,53,7451,MP6,Operations,0,45,0.0,false,2026-08-27T06:07:39,13.9
2026-08-27T05:53:48.87,Thu,5,53,7452,MP7,Operations,0,45,0.0,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:49.653,Thu,5,53,5995,Upper Fitness,Operations,2,46,4.3,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:50.417,Thu,5,53,6130,MAC Court,Operations,0,100,0.0,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:51.213,Thu,5,53,6157,East Mezzanine (3rd Floor),Operations,1,15,6.7,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:52.013,Thu,5,53,5984,Atrium Track (3rd Floor),Operations,0,50,0.0,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:52.777,Thu,5,53,6158,West Mezzanine (3rd Floor),Operations,2,25,8.0,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:53.84,Thu,5,53,5988,Mindfulness Room,Operations,0,20,0.0,false,2026-08-27T06:07:39,13.8
2026-08-27T05:53:54.637,Thu,5,53,10219,Racquetball Courts 9-16,Operations,0,80,0.0,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:55.387,Thu,5,53,6143,MP5,Operations,0,106,0.0,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:56.137,Thu,5,53,7293,Fitness Pavilion,Operations,2,70,2.9,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:56.92,Thu,5,53,5981,Fitness Loft,Operations,7,55,12.7,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:57.7,Thu,5,53,5979,Feature Gym,Operations,0,50,0.0,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:58.433,Thu,5,53,5960,B&G Gym 1-3,Operations,0,100,0.0,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:59.2,Thu,5,53,5961,B&G Gym 4-6,Operations,0,100,0.0,false,2026-08-27T06:07:39,13.7
2026-08-27T05:53:59.963,Thu,5,53,5993,Scifres,Operations,1,80,1.2,false,2026-08-27T06:07:39,13.7
2026-08-27T05:54:00.7,Thu,5,54,7459,MP2,Operations,0,100,0.0,false,2026-08-27T06:07:39,13.6
2026-08-26T23:31:39.737,Wed,23,31,5972,Climbing Wall,Operations,0,18,0.0,true,2026-08-27T06:07:39,396.0
2026-08-27T05:54:01.45,Thu,5,54,5969,Bouldering Wall,Operations,0,26,0.0,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:02.217,Thu,5,54,11623,Kilter Board Wall,Operations,1,20,5.0,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:03.01,Thu,5,54,11620,East Fitness,Operations,1,208,0.5,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:03.793,Thu,5,54,5990,Olympic Lifting Room,Operations,1,16,6.2,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:04.577,Thu,5,54,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:05.34,Thu,5,54,11610,Climbing Cave,Operations,0,15,0.0,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:06.09,Thu,5,54,6142,Combative Arts Room,Operations,0,11,0.0,false,2026-08-27T06:07:39,13.6
2026-08-27T05:54:06.887,Thu,5,54,6131,MP3,Operations,0,20,0.0,false,2026-08-27T06:07:39,13.5
2026-08-27T05:54:07.653,Thu,5,54,6132,MP4,Operations,1,26,3.8,false,2026-08-27T06:07:39,13.5
2026-08-26T20:58:22.66,Wed,20,58,11622,Cycling Studio,Operations,8,60,13.3,true,2026-08-27T06:07:39,549.3
2026-08-27T05:54:08.403,Thu,5,54,11621,APGL,Operations,0,30,0.0,true,2026-08-27T06:07:39,13.5
2026-08-27T05:54:09.17,Thu,5,54,7290,Colby Fitness,Operations,8,380,2.1,false,2026-08-27T06:07:39,13.5
2026-08-27T05:54:09.933,Thu,5,54,5985,Lower Gym,Operations,2,282,0.7,false,2026-08-27T06:07:39,13.5
2026-08-27T05:54:10.84,Thu,5,54,5994,TREC,Operations,0,300,0.0,true,2026-08-27T06:07:39,13.5
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-27T06:07:39,199269.0
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-27T06:07:39,12561.0
2026-08-27T16:21:20.697,Thu,16,21,5978,Faculty/Staff Workout Area,Operations,2,25,8.0,false,2026-08-27T16:40:04,18.7
2026-08-27T16:21:21.697,Thu,16,21,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-08-27T16:40:04,18.7
2026-08-27T16:21:22.807,Thu,16,21,5996,Upper Gym,Operations,18,100,18.0,false,2026-08-27T16:40:04,18.7
2026-08-27T16:21:23.653,Thu,16,21,7451,MP6,Operations,2,45,4.4,false,2026-08-27T16:40:04,18.7
2026-08-27T16:21:24.587,Thu,16,21,7452,MP7,Operations,6,45,13.3,false,2026-08-27T16:40:04,18.7
2026-08-27T16:21:25.43,Thu,16,21,5995,Upper Fitness,Operations,25,46,54.3,false,2026-08-27T16:40:04,18.7
2026-08-27T15:05:56.147,Thu,15,5,6130,MAC Court,Operations,27,100,27.0,false,2026-08-27T16:40:04,94.1
2026-08-27T15:05:57.023,Thu,15,5,6157,East Mezzanine (3rd Floor),Operations,2,15,13.3,false,2026-08-27T16:40:04,94.1
2026-08-27T15:05:57.803,Thu,15,5,5984,Atrium Track (3rd Floor),Operations,2,50,4.0,false,2026-08-27T16:40:04,94.1
2026-08-27T15:05:58.63,Thu,15,5,6158,West Mezzanine (3rd Floor),Operations,7,25,28.0,false,2026-08-27T16:40:04,94.1
2026-08-27T16:21:26.29,Thu,16,21,5988,Mindfulness Room,Operations,0,20,0.0,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:27.087,Thu,16,21,10219,Racquetball Courts 9-16,Operations,7,80,8.8,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:27.977,Thu,16,21,6143,MP5,Operations,2,106,1.9,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:28.79,Thu,16,21,7293,Fitness Pavilion,Operations,31,70,44.3,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:29.653,Thu,16,21,5981,Fitness Loft,Operations,24,55,43.6,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:30.59,Thu,16,21,5979,Feature Gym,Operations,14,50,28.0,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:31.493,Thu,16,21,5960,B&G Gym 1-3,Operations,16,100,16.0,false,2026-08-27T16:40:04,18.6
2026-08-27T16:21:32.43,Thu,16,21,5961,B&G Gym 4-6,Operations,35,100,35.0,false,2026-08-27T16:40:04,18.5
2026-08-27T16:21:33.327,Thu,16,21,5993,Scifres,Operations,36,80,45.0,false,2026-08-27T16:40:04,18.5
2026-08-27T16:21:34.417,Thu,16,21,7459,MP2,Operations,0,100,0.0,false,2026-08-27T16:40:04,18.5
2026-08-27T16:21:35.557,Thu,16,21,5972,Climbing Wall,Operations,8,18,44.4,false,2026-08-27T16:40:04,18.5
2026-08-27T16:21:36.743,Thu,16,21,5969,Bouldering Wall,Operations,24,26,92.3,false,2026-08-27T16:40:04,18.5
2026-08-27T16:21:37.697,Thu,16,21,11623,Kilter Board Wall,Operations,3,20,15.0,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:38.743,Thu,16,21,11620,East Fitness,Operations,32,208,15.4,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:39.587,Thu,16,21,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:40.353,Thu,16,21,5991,Racquetball Courts 2-3,Operations,0,20,0.0,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:41.107,Thu,16,21,11610,Climbing Cave,Operations,1,15,6.7,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:42.183,Thu,16,21,6142,Combative Arts Room,Operations,1,11,9.1,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:43.257,Thu,16,21,6131,MP3,Operations,2,20,10.0,false,2026-08-27T16:40:04,18.4
2026-08-27T16:21:44.43,Thu,16,21,6132,MP4,Operations,2,26,7.7,false,2026-08-27T16:40:04,18.3
2026-08-27T16:21:45.513,Thu,16,21,11622,Cycling Studio,Operations,0,60,0.0,false,2026-08-27T16:40:04,18.3
2026-08-27T16:21:46.433,Thu,16,21,11621,APGL,Operations,1,30,3.3,false,2026-08-27T16:40:04,18.3
2026-08-27T16:21:47.433,Thu,16,21,7290,Colby Fitness,Operations,154,380,40.5,false,2026-08-27T16:40:04,18.3
2026-08-27T16:21:48.23,Thu,16,21,5985,Lower Gym,Operations,118,282,41.8,false,2026-08-27T16:40:04,18.3
2026-08-27T13:58:04.71,Thu,13,58,5994,TREC,Operations,0,300,0.0,true,2026-08-27T16:40:04,162.0
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-27T16:40:04,199901.4
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-27T16:40:04,13193.4
2026-08-27T23:14:34.903,Thu,23,14,5978,Faculty/Staff Workout Area,Operations,0,25,0.0,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:35.84,Thu,23,14,6129,Upper Track (4th Floor),Operations,4,10,40.0,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:36.873,Thu,23,14,5996,Upper Gym,Operations,55,100,55.0,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:37.637,Thu,23,14,7451,MP6,Operations,0,45,0.0,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:38.4,Thu,23,14,7452,MP7,Operations,18,45,40.0,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:39.167,Thu,23,14,5995,Upper Fitness,Operations,7,46,15.2,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:40.09,Thu,23,14,6130,MAC Court,Operations,96,100,96.0,false,2026-08-28T01:05:37,111.0
2026-08-27T23:14:40.87,Thu,23,14,6157,East Mezzanine (3rd Floor),Operations,0,15,0.0,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:41.637,Thu,23,14,5984,Atrium Track (3rd Floor),Operations,2,50,4.0,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:42.42,Thu,23,14,6158,West Mezzanine (3rd Floor),Operations,1,25,4.0,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:43.197,Thu,23,14,5988,Mindfulness Room,Operations,0,20,0.0,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:44.027,Thu,23,14,10219,Racquetball Courts 9-16,Operations,2,80,2.5,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:44.807,Thu,23,14,6143,MP5,Operations,4,106,3.8,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:45.59,Thu,23,14,7293,Fitness Pavilion,Operations,24,70,34.3,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:46.357,Thu,23,14,5981,Fitness Loft,Operations,9,55,16.4,false,2026-08-28T01:05:37,110.9
2026-08-27T23:14:47.123,Thu,23,14,5979,Feature Gym,Operations,16,50,32.0,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:47.887,Thu,23,14,5960,B&G Gym 1-3,Operations,32,100,32.0,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:48.65,Thu,23,14,5961,B&G Gym 4-6,Operations,28,100,28.0,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:49.403,Thu,23,14,5993,Scifres,Operations,13,80,16.2,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:50.167,Thu,23,14,7459,MP2,Operations,0,100,0.0,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:50.933,Thu,23,14,5972,Climbing Wall,Operations,7,18,38.9,true,2026-08-28T01:05:37,110.8
2026-08-27T23:14:51.697,Thu,23,14,5969,Bouldering Wall,Operations,23,26,88.5,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:52.48,Thu,23,14,11623,Kilter Board Wall,Operations,2,20,10.0,false,2026-08-28T01:05:37,110.8
2026-08-27T23:14:53.247,Thu,23,14,11620,East Fitness,Operations,25,208,12.0,false,2026-08-28T01:05:37,110.7
2026-08-27T23:14:54.01,Thu,23,14,5990,Olympic Lifting Room,Operations,0,16,0.0,false,2026-08-28T01:05:37,110.7
2026-08-27T23:14:54.853,Thu,23,14,5991,Racquetball Courts 2-3,Operations,1,20,5.0,false,2026-08-28T01:05:37,110.7
2026-08-27T23:14:55.73,Thu,23,14,11610,Climbing Cave,Operations,0,15,0.0,false,2026-08-28T01:05:37,110.7
2026-08-27T23:14:56.493,Thu,23,14,6142,Combative Arts Room,Operations,0,11,0.0,false,2026-08-28T01:05:37,110.7
2026-08-27T23:14:57.4,Thu,23,14,6131,MP3,Operations,5,20,25.0,false,2026-08-28T01:05:37,110.7
2026-08-27T23:14:58.183,Thu,23,14,6132,MP4,Operations,4,26,15.4,false,2026-08-28T01:05:37,110.7
2026-08-27T21:34:34.363,Thu,21,34,11622,Cycling Studio,Operations,25,60,41.7,true,2026-08-28T01:05:37,211.1
2026-08-27T23:14:58.917,Thu,23,14,11621,APGL,Operations,4,30,13.3,false,2026-08-28T01:05:37,110.6
2026-08-27T23:14:59.697,Thu,23,14,7290,Colby Fitness,Operations,103,380,27.1,false,2026-08-28T01:05:37,110.6
2026-08-27T23:15:00.463,Thu,23,15,5985,Lower Gym,Operations,68,282,24.1,false,2026-08-28T01:05:37,110.6
2026-08-27T20:43:10.797,Thu,20,43,5994,TREC,Operations,44,300,14.7,false,2026-08-28T01:05:37,262.4
2026-04-10T20:58:41.42,Fri,20,58,9552,Outdoor Tennis,Operations,0,50,0.0,true,2026-08-28T01:05:37,200406.9
2026-08-18T12:46:40.163,Tue,12,46,9553,Outdoor Pickleball,Operations,0,50,0.0,true,2026-08-28T01:05:37,13699.0
2026-08-28T13:29:42.823,Fri,13,29,5978,Faculty/Staff Workout Area,Operations,1,25,4.0,false,2026-08-28T13:35:46,6.1
2026-08-28T13:29:45.213,Fri,13,29,6129,Upper Track (4th Floor),Operations,0,10,0.0,false,2026-08-28T13:35:46,6.0
2026-08-28T13:29:47.747,Fri,13,29,5996,Upper Gym,Operations,4,100,4.0,false,2026-08-28T13:35:46,6.0
